region,year,shipped,price,plants,wage96,coal96,elec96,population,gas96,logq,logp,logpop,bs1,bs2,bs3,bs4,yearnormal,logyear,scaledpop,totalpermits,unit1permits,unit2permits,unit34permits,unit5permits,totalstructures,_merge,_iregion_2,_iregion_3,_iregion_4,_iregion_5,_iregion_6,_iregion_7,_iregion_8,_iregion_9,_iregion_10,_iregion_11,_iregion_12,_iregion_13,_iregion_14,_iregion_15,_iregion_16,_iregion_17,_iregion_18,_iregion_19,_iregion_21,_iregion_22,_iregion_23,_iregion_24,_iregion_25,_iregion_26,_iregion_27
AROK,1999,2924,70.61353,4,28.86276,15.88,4.23,5909417,5.000836,7.980708,4.257222,15.59206,0.0147,0.4443,0.5125,0.0285,18,2.890372,0.5909417,25684,18811,536,658,5679,426,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1981,2413,101.6234,4,21.46387,42.33,6.9,24300000,4.521586,7.788626,4.621274,17.00541,0.0001,0.2098,0.6605,0.1297,0,,2.428593,104205,60028,3980,8035,32162,2777,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1982,2039,87.34435,4,20.13892,41.13,7.6,24800000,5.478832,7.620215,4.469858,17.02716,0.0001,0.2066,0.6613,0.132,1,0,2.482001,85031,50761,3142,5481,25647,2315,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1983,2281,74.90561,3,20.61196,37.72,7.3,25400000,6.055765,7.732369,4.316229,17.04869,0.0001,0.2035,0.6621,0.1344,2,0.6931472,2.536003,171889,102311,4974,9684,54920,4974,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1984,2507,83.52233,3,34.0661,35.85,6.76,25800000,5.851883,7.826842,4.425114,17.0676,0,0.2007,0.6627,0.1366,3,1.098612,2.584439,224689,112920,6496,13434,91839,8214,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1985,2595,82.96125,3,34.37435,34.2,6.74,26400000,5.60494,7.861342,4.418374,17.09043,0,0.1974,0.6634,0.1392,4,1.386294,2.644111,271396,113647,6390,13765,137594,11255,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1986,2406,78.36681,3,34.94202,31.59,6.55,27100000,5.829046,7.785721,4.361401,17.11513,0,0.1939,0.664,0.142,5,1.609438,2.710224,314641,145692,6366,14498,148085,11811,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1987,2838,76.16592,3,35.70267,29.74,6.15,27800000,5.491991,7.950855,4.332914,17.13972,0,0.1905,0.6646,0.1449,6,1.791759,2.777716,251824,134691,4924,11822,100387,8152,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1988,3076,72.04264,3,36.43513,27.52,5.86,28500000,5.411303,8.031385,4.277258,17.16416,0,0.1871,0.6652,0.1478,7,1.94591,2.846425,253369,160735,4366,8955,79313,6154,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1989,3127,70.88,3,36.26735,26.2,5.67,29200000,5.257754,8.04783,4.260988,17.1903,0,0.1835,0.6656,0.1509,8,2.079442,2.921816,237694,162981,4148,7838,62727,5462,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1990,2883,70.6909,3,36.17509,25.15,5.48,29800000,5.153871,7.966587,4.258317,17.2104,0,0.1807,0.6659,0.1534,9,2.197225,2.981143,163175,104843,3926,5746,48660,3991,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1991,2519,66.39897,3,36.3695,23.97,5.39,30000000,4.851933,7.831617,4.195682,17.21504,0,0.1801,0.666,0.1539,10,2.302585,2.995011,105956,73885,2342,4554,25175,2036,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1992,2181,67.06411,3,37.24496,22.9,5.26,30400000,4.770382,7.687539,4.205649,17.23042,0,0.178,0.6662,0.1558,11,2.397895,3.041411,97781,76332,1886,3934,15629,1382,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1993,1935,60.22809,3,37.08907,21.11,5.16,31100000,4.695749,7.567863,4.098139,17.25423,0,0.1748,0.6664,0.1588,12,2.484907,3.114721,84341,69568,1406,2390,10977,953,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1994,1933,66.31078,3,37.72681,20.22,4.97,31300000,4.773834,7.566828,4.194353,17.25968,0,0.1741,0.6665,0.1594,13,2.564949,3.131718,96982,77795,1382,3100,14705,1178,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1995,2032,70.00179,3,38.0909,19.19,4.75,31500000,4.167283,7.616776,4.248521,17.26529,0,0.1734,0.6665,0.1602,14,2.639057,3.149352,83864,68148,1170,2880,11666,1002,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1996,2151,68.38342,3,39.39235,18.5,4.6,31800000,4.684234,7.673688,4.225131,17.27437,0,0.1722,0.6665,0.1613,15,2.70805,3.178083,92060,73532,1138,2457,14933,1042,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1997,2425,72.86461,3,39.81362,17.79,4.44,32200000,5.130343,7.793587,4.288603,17.28803,0,0.1704,0.6666,0.163,16,2.772589,3.221771,109589,84149,1180,2298,21962,1401,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1998,2573,73.1686,3,38.89727,17.12,4.34,32700000,5,7.852828,4.292767,17.30236,0,0.1685,0.6667,0.1649,17,2.833213,3.268279,124035,93414,1410,2471,26740,1673,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1999,3052,81.77107,3,40.84739,15.88,4.23,33100000,5.13935,8.023552,4.403924,17.31641,0,0.1667,0.6667,0.1667,18,2.890372,3.314512,138039,102750,1134,2460,31695,1820,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1981,5483,107.0429,8,21.46387,42.33,6.9,24300000,4.521586,8.609407,4.67323,17.00541,0.0001,0.2098,0.6605,0.1297,0,,2.428593,104205,60028,3980,8035,32162,2777,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1982,4425,96.83797,8,20.13892,41.13,7.6,24800000,5.478832,8.395025,4.573039,17.02716,0.0001,0.2066,0.6613,0.132,1,0,2.482001,85031,50761,3142,5481,25647,2315,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1983,5286,83.32849,8,20.61196,37.72,7.3,25400000,6.055765,8.572817,4.422791,17.04869,0.0001,0.2035,0.6621,0.1344,2,0.6931472,2.536003,171889,102311,4974,9684,54920,4974,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1984,6208,83.53633,8,34.0661,35.85,6.76,25800000,5.851883,8.733594,4.425282,17.0676,0,0.2007,0.6627,0.1366,3,1.098612,2.584439,224689,112920,6496,13434,91839,8214,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1985,6868,87.50764,8,34.37435,34.2,6.74,26400000,5.60494,8.834628,4.471726,17.09043,0,0.1974,0.6634,0.1392,4,1.386294,2.644111,271396,113647,6390,13765,137594,11255,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1986,7083,81.81908,8,34.94202,31.59,6.55,27100000,5.829046,8.865453,4.40451,17.11513,0,0.1939,0.664,0.142,5,1.609438,2.710224,314641,145692,6366,14498,148085,11811,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1987,7099,77.40355,8,35.70267,29.74,6.15,27800000,5.491991,8.867709,4.349032,17.13972,0,0.1905,0.6646,0.1449,6,1.791759,2.777716,251824,134691,4924,11822,100387,8152,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1988,7347,71.85561,8,36.43513,27.52,5.86,28500000,5.411303,8.902047,4.274659,17.16416,0,0.1871,0.6652,0.1478,7,1.94591,2.846425,253369,160735,4366,8955,79313,6154,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1989,7784,70.57976,8,36.26735,26.2,5.67,29200000,5.257754,8.959826,4.256743,17.1903,0,0.1835,0.6656,0.1509,8,2.079442,2.921816,237694,162981,4148,7838,62727,5462,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1990,7149,69.1652,8,36.17509,25.15,5.48,29800000,5.153871,8.874728,4.236498,17.2104,0,0.1807,0.6659,0.1534,9,2.197225,2.981143,163175,104843,3926,5746,48660,3991,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1991,6224,62.66243,8,36.3695,23.97,5.39,30000000,4.851933,8.736168,4.137762,17.21504,0,0.1801,0.666,0.1539,10,2.302585,2.995011,105956,73885,2342,4554,25175,2036,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1992,5854,54.6291,8,37.24496,22.9,5.26,30400000,4.770382,8.67488,4.000567,17.23042,0,0.178,0.6662,0.1558,11,2.397895,3.041411,97781,76332,1886,3934,15629,1382,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1993,5732,57.93126,8,37.08907,21.11,5.16,31100000,4.695749,8.65382,4.059257,17.25423,0,0.1748,0.6664,0.1588,12,2.484907,3.114721,84341,69568,1406,2390,10977,953,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1994,6341,55.72771,8,37.72681,20.22,4.97,31300000,4.773834,8.754792,4.020478,17.25968,0,0.1741,0.6665,0.1594,13,2.564949,3.131718,96982,77795,1382,3100,14705,1178,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1995,6212,58.68651,8,38.0909,19.19,4.75,31500000,4.167283,8.734239,4.07221,17.26529,0,0.1734,0.6665,0.1602,14,2.639057,3.149352,83864,68148,1170,2880,11666,1002,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1996,6897,60.28301,8,39.39235,18.5,4.6,31800000,4.684234,8.838841,4.099051,17.27437,0,0.1722,0.6665,0.1613,15,2.70805,3.178083,92060,73532,1138,2457,14933,1042,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1997,7521,65.68409,8,39.81362,17.79,4.44,32200000,5.130343,8.925454,4.184857,17.28803,0,0.1704,0.6666,0.163,16,2.772589,3.221771,109589,84149,1180,2298,21962,1401,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1998,6850,71.86047,8,38.89727,17.12,4.34,32700000,5,8.832004,4.274726,17.30236,0,0.1685,0.6667,0.1649,17,2.833213,3.268279,124035,93414,1410,2471,26740,1673,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,1999,8485,73.7086,8,40.84739,15.88,4.23,33100000,5.13935,9.046055,4.300119,17.31641,0,0.1667,0.6667,0.1667,18,2.890372,3.314512,138039,102750,1134,2460,31695,1820,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1983,1470,89.2826,3,31.87469,37.72,7.3,3643975,8.495498,7.293018,4.491807,15.10859,0.0309,0.5216,0.4343,0.0132,2,0.6931472,0.3643975,54106,31872,1004,2152,19078,1622,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1984,1738,88.42223,4,32.68307,35.85,6.76,3674888,8.616828,7.46049,4.482123,15.11703,0.0305,0.5203,0.4357,0.0134,3,1.098612,0.3674888,45978,24583,874,1843,18678,1396,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1985,1582,86.48978,4,31.74037,34.2,6.74,3708418,7.945986,7.366445,4.460026,15.12612,0.0302,0.5189,0.4372,0.0137,4,1.386294,0.3708418,33991,20871,632,935,11553,789,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1986,1458,82.31037,4,32.33203,31.59,6.55,3733083,6.977593,7.284821,4.410497,15.13274,0.0299,0.5179,0.4384,0.0138,5,1.609438,0.3733083,31837,21191,532,610,9504,538,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1987,1265,71.53769,4,32.5286,29.74,6.15,3737445,6.375093,7.142828,4.270225,15.13391,0.0298,0.5178,0.4385,0.0139,6,1.791759,0.3737445,18565,13402,324,365,4474,239,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1988,1258,59.78617,4,32.70213,27.52,5.86,3727382,5.479879,7.137279,4.090775,15.13122,0.0299,0.5182,0.4381,0.0138,7,1.94591,0.3727382,13571,10243,242,313,2773,144,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1990,2109,53.89661,5,29.95535,25.15,5.48,5326479,5.181996,7.653969,3.987068,15.4882,0.0175,0.4615,0.4964,0.0245,9,2.197225,0.5326479,12589,10639,212,195,1543,110,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1991,2690,55.31203,5,28.21514,23.97,5.39,6034594,4.942836,7.897296,4.01299,15.61302,0.0142,0.4408,0.5157,0.0293,10,2.302585,0.6034594,14702,13491,176,169,866,76,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1992,3452,58.11351,5,28.28616,22.9,5.26,6117556,4.788077,8.146709,4.062398,15.62667,0.0138,0.4385,0.5178,0.0298,11,2.397895,0.6117556,24483,21632,316,268,2267,162,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1993,2120,69.42606,4,30.82329,21.11,5.16,4029917,5.457639,7.659172,4.240262,15.20926,0.0269,0.5062,0.4511,0.0158,12,2.484907,0.4029917,31106,26915,520,403,3268,277,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1994,1951,72.21687,4,32.1427,20.22,4.97,4128892,6.026927,7.576097,4.279674,15.23352,0.0259,0.5024,0.4552,0.0165,13,2.564949,0.4128892,39249,31036,780,739,6694,500,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1995,1841,82.7646,4,31.52347,19.19,4.75,4216508,5.319198,7.518064,4.416,15.25452,0.0252,0.4992,0.4586,0.017,14,2.639057,0.4216508,40331,29833,800,855,8843,654,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1996,2001,80.22401,4,32.61456,18.5,4.6,4292801,4.813741,7.601402,4.384823,15.27245,0.0245,0.4963,0.4616,0.0175,15,2.70805,0.4292801,43327,32010,946,1267,9104,779,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1997,2056,78.08324,4,32.90132,17.79,4.44,4371324,5.071486,7.628518,4.357775,15.29058,0.0239,0.4935,0.4646,0.0181,16,2.772589,0.4371324,44722,33229,920,933,9640,684,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1998,2219,79.3314,4,33.73465,17.12,4.34,4449012,5.222868,7.704812,4.373634,15.30819,0.0232,0.4907,0.4675,0.0186,17,2.833213,0.4449012,53023,37669,1058,1081,13215,977,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWY,1999,2385,78.00731,4,34.65982,15.88,4.23,4535735,5.024718,7.776954,4.356802,15.3275,0.0226,0.4876,0.4706,0.0192,18,2.890372,0.4535735,51213,39866,1130,1073,9144,627,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1981,3518,90.72033,6,25.82452,42.33,6.9,10200000,6.012747,8.165648,4.507782,16.13719,0.0047,0.3512,0.5881,0.0561,0,,1.019277,146163,69155,8320,9988,58700,3479,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1982,2651,77.53377,6,25.4102,41.13,7.6,10500000,7.048525,7.882692,4.350714,16.16416,0.0044,0.3465,0.5913,0.0578,1,0,1.047141,103813,56448,5942,7511,33912,2552,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1983,3329,71.5655,6,27.05272,37.72,7.3,10700000,7.319199,8.110427,4.270613,16.1904,0.0041,0.342,0.5944,0.0595,2,0.6931472,1.074985,188986,100020,8812,14050,66104,5574,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1984,3564,67.77264,6,27.10904,35.85,6.76,11000000,7.279854,8.178638,4.216159,16.21703,0.0038,0.3375,0.5975,0.0612,3,1.098612,1.103992,204884,103072,8474,12164,81174,6464,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1985,3282,61.57291,5,27.44014,34.2,6.74,11400000,7.233494,8.096209,4.120222,16.24483,0.0035,0.3327,0.6007,0.0631,4,1.386294,1.135112,202615,104642,6742,9068,82163,6284,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1986,3189,61.4639,5,27.98073,31.59,6.55,11700000,5.882158,8.067463,4.11845,16.27232,0.0033,0.328,0.6038,0.0649,5,1.609438,1.166751,195525,110022,4952,6908,73643,5465,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1987,3565,60.01225,6,28.3146,29.74,6.15,12000000,6.046347,8.17892,4.094549,16.30019,0.003,0.3233,0.6068,0.0669,6,1.791759,1.199728,178764,113130,4944,5782,54908,4042,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1988,3682,57.13039,6,28.77349,27.52,5.86,12300000,5.660671,8.211211,4.045336,16.32563,0.0028,0.3189,0.6096,0.0687,7,1.94591,1.230639,170597,110318,4014,4714,51551,3638,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1989,4357,57.29726,6,28.36118,26.2,5.67,12600000,5.818597,8.379539,4.048253,16.3522,0.0026,0.3144,0.6124,0.0706,8,2.079442,1.263772,164985,107049,3324,4359,50253,3344,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1990,3954,54.48609,5,28.52909,25.15,5.48,13000000,5.830034,8.282483,3.997945,16.38187,0.0023,0.3094,0.6155,0.0728,9,2.197225,1.301836,126347,82624,2212,2114,39397,2676,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1991,3169,58.72511,6,29.12282,23.97,5.39,13300000,5.492165,8.061172,4.072867,16.40248,0.0022,0.3059,0.6175,0.0743,10,2.302585,1.32895,95308,71003,1432,1936,20937,1402,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1992,3195,55.19532,6,29.42857,22.9,5.26,13500000,5.420444,8.069343,4.010878,16.41855,0.0021,0.3032,0.6191,0.0755,11,2.397895,1.350477,102022,83710,1532,1722,15058,1083,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1993,4737,66.96972,6,29.01667,21.11,5.16,13700000,6.208895,8.46316,4.204241,16.4339,0.002,0.3007,0.6207,0.0767,12,2.484907,1.371359,115103,91261,1970,2006,19866,1336,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1994,5242,78.57087,6,29.70292,20.22,4.97,14000000,5.7686,8.564459,4.364001,16.45184,0.0019,0.2977,0.6224,0.0781,13,2.564949,1.39618,128602,96276,1834,2340,28152,1728,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1995,5604,82.10199,6,29.84535,19.19,4.75,14200000,5.432351,8.631236,4.407962,16.46772,0.0018,0.295,0.6239,0.0794,14,2.639057,1.41854,122903,84071,1752,1915,35165,1910,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1996,4575,71.10355,6,30.73566,18.5,4.6,14400000,6.454323,8.428362,4.264137,16.48461,0.0017,0.2922,0.6255,0.0807,15,2.70805,1.442691,125020,91040,1488,2411,30081,1948,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1997,4750,71.64823,6,31.39883,17.79,4.44,14700000,6.719474,8.465899,4.271769,16.50222,0.0015,0.2892,0.6271,0.0821,16,2.772589,1.468335,133990,90309,1638,2594,39449,2364,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1998,6126,72.21899,6,30.55205,17.12,4.34,14900000,6.20155,8.720297,4.279703,16.51742,0.0015,0.2867,0.6285,0.0833,17,2.833213,1.490823,148603,97889,1492,3408,45814,2818,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,1999,6790,71.13892,7,31.36192,15.88,4.23,15100000,6.209252,8.823206,4.264635,16.53095,0.0014,0.2845,0.6297,0.0844,18,2.890372,1.511124,164722,106569,1644,3578,52931,3140,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1981,974,64.82543,4,24.09076,42.33,6.9,4627658,5.676033,6.881411,4.171698,15.34756,0.0219,0.4844,0.4739,0.0198,0,,0.4627658,41671,27420,2426,1670,10155,975,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1981,1149,63.38237,3,23.65229,42.33,6.9,5568345,6.381529,7.046647,4.149186,15.53261,0.0163,0.4542,0.5034,0.0262,0,,0.5568345,41671,27420,2426,1670,10155,975,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1982,763,72.5832,4,23.83538,41.13,7.6,4646041,6.686288,6.637258,4.284733,15.35153,0.0218,0.4838,0.4745,0.0199,1,0,0.4646041,53536,32552,2960,2588,15436,1257,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1983,2036,60.89166,4,25.48267,37.72,7.3,10400000,7.674993,7.618742,4.109096,16.15616,0.0045,0.3479,0.5903,0.0573,2,0.6931472,1.0388,92463,54070,5664,3340,29389,2335,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1984,2183,65.78468,4,25.44142,35.85,6.76,10500000,7.370852,7.688456,4.186387,16.16895,0.0043,0.3457,0.5919,0.0581,3,1.098612,1.052169,107028,57329,6884,4236,38579,3056,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1985,2162,63.88003,4,25.80318,34.2,6.74,10700000,7.219923,7.678789,4.157007,16.18369,0.0042,0.3432,0.5936,0.059,4,1.386294,1.067796,111267,63181,5136,3007,39943,3133,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATN,1986,2254,63.73444,4,26.49518,31.59,6.55,10800000,6.824896,7.720462,4.154725,16.19722,0.004,0.3409,0.5952,0.0599,5,1.609438,1.082337,111252,72312,3844,2478,32618,2543,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
